key,X.95.,mean,u95.,prob_gt_0,prob_lt_0,Rowname
basic_v_mean,0.09596511748026275,0.9189673303898083,1.7251252452976047,98.18333333333334,1.8166666666666669,basic_v_mean
basic_v_one,-0.7104363639185303,0.9915596518579097,2.587231062566,91.63333333333334,8.366666666666667,basic_v_one
basic_v_sub,0.8387691076921884,1.765342339311515,2.697360409281996,99.85000000000001,0.15,basic_v_sub
sub_v_basic,-2.697360409281996,-1.765342339311515,-0.8387691076921912,0.15,99.85000000000001,sub_v_basic
sub_v_mean,-1.2561224864810185,-0.8463750089217068,-0.4540910637112518,0.03333333333333333,99.96666666666667,sub_v_mean
sub_v_one,-1.8795927663149172,-0.7737826874536053,0.24474731780766654,6.116666666666667,93.88333333333333,sub_v_one
syntax_basic_v_mean,-0.16861492006101567,0.1721807700412937,0.5312348838687736,84.91666666666666,15.083333333333334,syntax_basic_v_mean
syntax_sub_v_mean,-0.6572934090188565,-0.2707838239893781,0.14578150143647986,7.116666666666667,92.88333333333333,syntax_sub_v_mean
