Estimate,Est.Error,l.95..CI,u.95..CI,Rhat,Bulk_ESS,Tail_ESS,Rowname
73.8529303320033,3.366423833646697,67.17112880266988,80.56553265009241,1.0030771968927346,679,852,Intercept
1.85374280412698,0.9258128502007535,0.06542598511540952,3.6725319498035764,1.003955729891152,1965,2613,syntax
5.428953023136825,1.1600401941917162,3.125569020826705,7.711154508319475,1.0019155011171283,2291,2305,NP
-3.07097827430023,0.696949625973859,-4.46328616069233,-1.7210395742651425,1.0016747644532777,3201,3032,syntax:NP
